First Term Gpa,Second Term Gpa,First Language,Funding,School,Fast Track,Coop,Residency,Gender,Previous Education,Age Group,High School Average Mark,Math Score,English Grade,FirstYearPersistence
0,1.727273,1,2,6,2,2,1,2,0,4,89,14,3,1
3.525,3.021739,1,2,6,2,2,1,2,1,2,88,36,9,1
2.75,3,3,4,6,1,2,2,2,2,3,76.1,41.04,8,1
2.916667,2.35,3,2,6,2,2,1,2,1,2,78,40,8,1
3.608696,3.611111,1,2,6,2,1,1,2,1,1,85,40,9,1
2.657895,1.5625,1,2,6,2,2,1,2,1,2,73,27,9,1
4.347826,4.06,1,2,6,1,1,1,1,2,3,102,33.31,9,1
2.86,2.375,3,4,6,1,2,2,2,1,3,65.46,35.21,10,1
2.52381,1.1806404983333336,1,2,6,2,2,1,2,1,1,84,35,9,0
2.8,2.75,1,2,6,2,1,1,1,1,1,86,20,7,1
3.547619,3.022727,1,2,6,2,2,1,2,1,1,84,21,8,1
2.681818,2.340909,3,4,6,1,2,2,2,1,3,67.42,38.58,10,1
3.25,2.673077,3,2,6,2,2,1,2,1,2,71,36,4,1
3.645833,2.717391,1,2,6,2,2,1,2,1,2,67,23,7,1
1.62,1.5,1,2,6,2,2,1,2,1,1,75,19,7,1
3.895833,2.86,3,4,6,1,2,2,2,1,3,84.4,41.87,9,1
1.125,2,3,2,6,2,1,1,2,0,3,69.51,36,8,1
4.019231,4.23913,1,2,6,1,2,1,2,2,3,103,36.77,9,1
2.96,3.26,1,2,6,2,1,1,1,1,3,83,47,9,1
2.547619,0.25,1,2,6,2,2,1,2,1,2,75,35,9,1
3.1875,3.634615,3,4,6,1,2,2,2,2,3,81.69,43.24,10,1
0,0,3,2,6,2,2,1,2,1,2,77,39,9,0
3.909091,3.604167,1,2,6,2,2,1,1,2,3,84,38,9,1
1.782609,2.138889,3,4,6,2,2,2,1,1,2,72.02,13,4,1
1.388889,1.111111,1,2,6,2,1,1,2,0,4,64.48,39,10,1
3.804348,3.645833,3,4,6,1,2,2,1,2,3,88.56,45.08,10,1
3.583333,2.526316,3,8,6,2,2,1,2,0,8,82.72,49,10,1
1.119048,0.785714,1,2,6,2,2,1,2,1,2,63,35,7,1
0,0.5679191299999999,1,2,6,2,1,1,1,1,1,64,18,7,0
2.173913,2.157895,3,4,6,2,2,2,2,1,2,56.78,36,8,1
2.333333,1.972222,3,4,6,1,2,2,2,2,3,75.85,30.1,4,1
2.142857,1.947368,1,2,6,2,2,1,2,2,3,70.24,33,10,1
2.642857,2.181818,3,2,6,2,2,1,2,0,3,44,24.46,4,1
2.92,3.240741,3,4,6,1,2,2,1,1,3,81.39,35.33,3,1
2.409091,3.365385,3,4,6,1,1,2,2,1,3,77.56,39.79,9,1
3.309524,2.847826,3,2,6,2,1,1,1,1,2,71,29,7,1
4.5,4.384615,3,4,6,2,2,2,2,0,2,97.35,46,4,1
2.583333,2.865385,3,4,6,1,2,2,2,2,3,77.23,39.94,8,1
2.947368,3.111111,1,2,6,2,2,1,1,0,3,80.88,27,9,1
2.9,2.4,3,2,6,2,2,1,2,1,2,71,29,7,1
2.975,2.75,1,2,6,2,2,1,2,1,1,79,29,9,1
3.652174,3.62,1,2,6,2,1,1,2,2,3,68,29,7,1
2,1.863636,1,2,6,2,2,1,2,0,3,67.3,14,3,1
0.97619,0,1,2,6,2,2,1,2,1,1,74,45,9,0
3.580704669999997,3.7537684399999955,1,2,6,2,1,1,2,1,4,108,49,9,0
2,1.909091,1,2,6,2,1,1,2,1,1,70,38,9,1
2.55,3.294118,3,2,6,2,2,1,1,1,3,79,21,10,1
2.083333,2.019231,3,4,6,1,2,2,1,1,3,69.14,31.77,8,1
2.263158,1.3191759750000003,1,2,6,2,2,1,2,1,1,83,23,9,0
3.977273,4.043478,1,2,6,2,2,1,2,1,1,92,43,9,1
1.269231,0.266667,1,2,6,2,2,1,2,1,1,62,16,8,1
4.173913,4.02,1,2,6,1,1,1,2,2,5,98.31,38.98,9,1
1.863636,2.428571,1,2,6,2,2,1,2,1,1,64,11,3,1
3.380952,2.5,1,2,6,2,2,1,2,1,2,97,19,10,1
3.543478,3.692308,3,4,6,1,2,2,2,2,3,86.795,41.43,8,1
4.363636,3.736842,1,2,6,2,2,1,2,1,1,96,28,9,1
2.978261,2.769231,1,4,6,1,1,2,1,2,3,82.73,28,8,1
4.214286,3.772727,1,2,6,2,2,1,1,2,4,92,43,9,1
0,0,1,2,6,2,2,1,2,1,1,68,23,9,0
0.4985762100000002,0.38758849000000006,3,2,6,2,1,1,2,1,2,60,13,3,0
4.2,3.631579,1,2,6,2,1,1,2,1,2,90,35,9,1
3.565217,3.403846,3,4,6,1,2,2,1,1,3,85.84,41.56,7,1
3.94,4.022727,1,2,6,2,1,1,1,2,3,87.33,25,9,1
0,1.8027521389999983,3,4,6,2,2,2,2,2,2,75.46,29.79,7,0
0,1.8027521389999983,3,4,6,1,2,2,2,0,4,77.81,29.31,7,0
0,0,3,8,6,2,2,1,2,0,3,40.70695238095239,16,7,0
4.09375,1.022727,3,2,6,2,1,1,2,1,3,77,44,9,0
0.5,2.813062969,3,4,6,1,2,2,2,2,3,78.52,37.14,10,0
4.282609,4.027778,3,4,6,2,2,2,2,2,2,91,45,10,1
4.369565,4.461538,1,2,6,1,2,1,2,2,4,96,35.5,9,1
1.647059,1.869565,3,4,6,2,2,2,2,1,1,74.17,34,8,1
1.176471,1.8027521389999983,3,4,6,1,2,2,1,2,3,76.02,25.15,7,0
0,0,1,2,6,2,1,1,2,1,2,67,34,7,1
0.18,0,1,2,6,2,2,1,2,1,3,54,17,7,0
4.261905,3.704545,3,2,6,2,1,1,2,2,6,91.01,49,8,1
2.7,1.944444,1,2,6,2,1,1,1,2,3,90,37,9,1
2.454545,1.695652,3,2,6,2,2,1,2,1,2,73,35,4,0
3.526316,3.1,1,2,6,2,2,1,2,1,1,79,28.78,9,1
1.82,2.777778,1,2,6,2,2,1,2,1,1,57,28.23,9,1
2,0,3,4,6,2,2,2,1,2,2,64.04,22,4,0
1.676471,2.6,1,2,6,2,2,1,2,1,2,67,28.83,9,1
2.1,1.75,1,2,6,2,2,1,2,1,1,72,21,7,1
3.673077,3.782609,3,4,6,1,2,2,2,2,3,91.74,45.67,10,1
4.5,2.126824406000002,1,2,6,2,1,1,2,1,4,90,42,9,0
2.117647,1.9,3,4,6,2,2,2,2,1,2,77.71,28,7,0
0,1.5675838999999998,3,4,6,2,2,2,2,1,3,72.77,42,1,0
1.933333,2.770833,3,4,6,2,2,2,2,2,2,64.75,34,8,1
2.173913,3.02381,3,4,6,1,2,2,2,2,3,68.49,42.25,10,1
1.173913,1.5819487599999997,1,1,6,2,1,1,2,1,1,71,15,7,0
2.526316,2.368421,3,2,6,2,2,1,2,0,2,75,25,7,1
1.55,2.184211,1,2,6,2,2,1,2,1,1,76,28,7,1
3.869565,3.071429,3,2,6,2,1,1,2,2,5,79.41,34,8,0
4.136364,3.804348,1,2,6,2,2,1,2,1,3,75,48,9,1
4.38,4.26087,3,4,6,1,2,2,2,1,3,88.49,48.15,8,1
3.4,3.386364,3,4,6,1,2,2,1,2,4,83.54,41.45,8,1
4.25,4.090909,1,2,6,2,1,1,2,2,3,91,30,9,1
2.547619,0.78925182,1,2,6,2,2,1,2,2,3,74,13,7,0
1.725,1.75,3,4,6,1,2,2,2,2,3,71.56,25.04,4,1
2.1,1.428571,1,2,6,2,2,1,2,1,2,69,27,7,1
1.884615,0.882353,3,4,6,2,2,2,2,2,2,72.99,28,8,1
0,2.813062969,3,4,6,1,2,2,1,1,3,77.97,39.67,10,0
3.704545,3.263158,1,2,6,2,2,1,2,2,4,84.22,32,10,1
3.586957,3.38,3,4,6,1,2,2,2,2,3,82.59,42.41,10,1
2.190476,2.62,1,8,6,1,1,1,2,2,7,63.22,40,10,1
1.972222,2.1875,3,2,6,2,1,1,2,1,7,71,24.82,4,1
3.833333,3.980769,3,4,6,1,1,2,2,1,3,94.26,46.19,10,1
3.869565,3.909091,1,2,6,2,1,1,1,2,4,87.89,26,9,1
2.75,3,1,2,6,2,2,1,2,1,1,78,21,7,1
4.369565,4.5,1,2,6,2,1,1,1,2,3,88,34,9,1
4.25,4,1,2,6,1,2,1,2,2,4,99.5,42.04,8,1
2.714286,3.027778,1,2,6,2,1,1,1,0,4,77,25,9,1
2.5,2.4,3,2,6,2,2,1,2,1,2,72,36,4,1
0.5,0.8902522399999999,1,2,6,2,1,1,1,1,1,66,15,10,0
2.6,2.619048,3,4,6,1,2,2,1,2,3,73.74,35.92,10,1
2.725,2.659091,3,4,6,1,2,2,2,2,3,79.54,32.47,4,1
3.347826,3.18,3,4,6,1,2,2,2,2,3,77.49,40.71,8,1
3.21875,2.058824,1,2,6,2,2,1,2,1,3,59,21,9,1
2.1875,1.5,1,2,6,2,2,1,2,1,1,72,22,9,1
3.613636,3.157895,1,2,6,2,2,1,2,1,2,91,48,9,1
2.642857,2.75,1,2,6,2,2,1,1,1,1,75,35,9,0
1.275,0.42,3,4,6,1,2,2,2,1,3,64.03,18.59,7,1
3.333333,3.673077,3,4,6,1,2,2,2,1,3,79.15,37.34,7,1
1.833333,3.3125,1,2,6,2,1,1,2,1,1,89,22,9,1
3.05,2.547619,3,4,6,1,2,2,1,1,3,78.67,32.34,9,1
1.095238,0.28575625000000004,1,2,6,2,2,1,2,0,3,59.77,20,7,0
2.605263,1.222222,1,2,6,2,1,1,2,1,1,77,30,9,1
3.166667,2.777778,3,2,6,2,1,1,2,2,7,85.72,45,8,0
0,0.45696719,1,2,6,2,2,1,2,1,2,67,27,9,0
3.92,3.942308,3,4,6,1,1,2,2,1,4,94.91,45.92,10,1
2.305556,1.5,1,2,6,2,1,1,1,1,1,75,24.71,8,1
2.92,0.43486160999999995,1,8,6,2,2,1,2,0,8,78.81,21,7,0
0,2.451881790000002,1,2,6,2,2,1,2,1,4,85,25.2,9,0
2.921053,2.588235,1,2,6,2,1,1,2,2,4,56,28,7,1
0,0.7828072899999998,1,2,6,2,2,1,2,1,1,65,19,9,0
3.065217,3.066667,1,2,6,2,2,1,2,1,1,78,22,9,1
2.333333,1.74,3,4,6,2,2,2,2,0,4,71.77,37,10,0
2.21875,2.775,1,2,6,2,1,1,1,2,5,61,19,9,1
4.130435,3.88,3,4,6,1,2,2,2,2,3,93.98,46.16,10,1
3.75,2.910714,3,4,6,1,2,2,2,2,3,83.9,43.45,8,1
1.394737,0.631579,3,2,6,2,1,1,2,2,2,72,24,4,1
3.452381,3.636364,1,2,6,2,2,1,1,2,5,82.34,39,4,1
1.645833,0,1,2,6,2,1,1,2,1,2,83,42,9,0
2.325,2.575,3,4,6,2,2,2,2,2,3,73.73,26.15,8,1
1.5297114625000012,2.3888337899999983,1,2,6,2,2,1,2,2,4,78.82,25,9,0
2.522727,0,1,2,6,2,2,1,2,1,6,72,39,9,0
4.2,4.375,1,8,6,2,1,1,2,2,7,85.2,50,8,1
0.391304,1.03836364,1,8,6,2,2,1,1,0,7,69,33,9,0
3.22,1.875,1,2,6,2,2,1,2,1,2,77,35,7,1
3.26087,3.096154,3,2,6,1,2,1,2,2,7,79.83,36.42,8,1
2.391304,2.763158,3,4,6,2,2,2,2,2,2,73.23,13,8,1
4,4.333333,1,8,6,2,2,1,2,1,5,74,16,9,1
0.652174,1.665125039666666,1,2,6,2,2,1,2,1,2,78,31,7,0
2.891304,2.846154,3,4,6,1,2,2,2,1,3,77.99,34.05,9,1
3.25,2.413043,1,2,6,2,2,1,2,1,1,81,31.59,7,1
1.315789,0,1,2,6,2,1,1,2,1,3,64,28,9,0
3.738095,1.9384582199999998,1,2,6,2,2,1,2,2,3,58,21,7,1
3.675,3.5,1,2,6,1,2,1,1,2,3,96,32.01,9,1
1.869565,2.375,1,2,6,2,1,1,1,1,1,73,23,7,1
3.357143,3.347826,1,2,6,2,1,1,1,2,4,79.84,30,9,1
3.695652,3.952381,3,4,6,2,2,2,2,2,2,88.85,42,8,1
4.36,4.074074,1,2,6,1,1,1,1,2,4,99.28,41.69,10,1
2.020833,2.45,1,2,6,2,1,1,2,1,1,78,18,9,1
2.133333,3.205882,1,2,6,2,2,1,1,1,1,81,27,9,1
2.125,2.136364,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,73.0,18.0,7.0,1.0
2.125,2.136364,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,73.0,18.0,7.0,1.0
